Tight_Final_ET,Tight_Final_EX,Tight_Final_EY,Tight_Final_SumET,Tight_Sig,Loose_Final_ET,Loose_Final_EX,Loose_Final_EY,Loose_Final_SumET,Loose_Sig,Tghtr_Final_ET,Tghtr_Final_EX,Tghtr_Final_EY,Tghtr_Final_SumET,Tghtr_Sig,FJVT_Final_ET,FJVT_Final_EX,FJVT_Final_EY,FJVT_Final_SumET,FJVT_Sig,Calo_Final_ET,Calo_Final_EX,Calo_Final_EY,Calo_Final_SumET,Calo_Sig,Track_Final_ET,Track_Final_EX,Track_Final_EY,Track_Final_SumET,Tight_RefJet_ET,Tight_RefJet_EX,Tight_RefJet_EY,Tight_RefJet_SumET,Loose_RefJet_ET,Loose_RefJet_EX,Loose_RefJet_EY,Loose_RefJet_SumET,Tghtr_RefJet_ET,Tghtr_RefJet_EX,Tghtr_RefJet_EY,Tghtr_RefJet_SumET,FJVT_RefJet_ET,FJVT_RefJet_EX,FJVT_RefJet_EY,FJVT_RefJet_SumET,Tight_Muons_ET,Tight_Muons_EX,Tight_Muons_EY,Tight_Muons_SumET,Tight_RefEle_ET,Tight_RefEle_EX,Tight_RefEle_EY,Tight_RefEle_SumET,Tight_RefGamma_ET,Tight_RefGamma_EX,Tight_RefGamma_EY,Tight_RefGamma_SumET,Loose_PVSoftTrk_ET,Loose_PVSoftTrk_EX,Loose_PVSoftTrk_EY,Loose_PVSoftTrk_SumET,Calo_SoftClus_ET,Calo_SoftClus_EX,Calo_SoftClus_EY,Calo_SoftClus_SumET,ActMu,NVx_2Tracks,NVx_4Tracks,PV_NTracks,N_Muons,N_Ele,N_Gamma,N_Jets,N_FWD_Jets,SumET_FWD_Jets,Sum_JetPU,True_EX,True_EY
74253.2744783546,-115.94138360460127,-476.63244499378965,418396.6040538229,3.9533738201978066,74912.76914167537,-12.82555167700098,-429.17390753335116,432226.30341926415,3.648893919831214,74219.59010670178,-130.99344579099295,-489.456833137752,414401.6316379146,4.050412406654334,74047.5565764889,-130.2490493081052,-526.3844367050319,415003.1062874964,4.029639413440792,73784.8778251131,193.04719948189341,-939.8706002637196,675315.0848668731,5.374834664478123,53009.418306839616,87.4776870790862,-27.325210371079333,246772.0059175826,89499.60884704662,-125.34845105451595,-502.3488276310975,311962.12307324325,90213.84182226397,-19.226785138761944,-455.3892624507218,326146.4269700304,89394.41354255933,-140.62811720243684,-515.2126798977024,307829.031844693,89236.87413705085,-139.9030408325851,-552.5272981418526,308527.9725244531,21039.167699575304,-82.02263310686904,21.964987598876792,22835.559710630037,18368.970980676528,12.320113643131528,13.33052674219819,19215.452116958422,1169.7164125300549,9.315922670143362,-0.8869101399828272,1176.492246207326,11731.65687988201,66.78973208070288,-8.19510422681931,62852.36970517378,24536.091005837676,378.78414696183927,-471.9322309582433,320125.45506089565,38.255305063,20.43270402930403,17.964156593406592,69.76279175824176,0.514662271062271,0.3736956043956044,0.021346153846153845,4.831848351648351,1.0470153846153847,41055.1962598489,21218.289471129487,58.11039284263736,-20.362172752705813
47989.323256176045,62403.02402328144,62627.046065371156,181507.16879954492,2.4318000961892072,48354.18739326916,62928.98530013744,63164.94202853359,184126.4715006505,2.332242146242865,47933.59478560728,62365.52486020114,62581.64791257944,181141.75537681882,2.454418676332156,47879.083258889725,62238.529084442656,62462.14617506825,181069.80469811623,2.4451302686200487,47607.892356731674,61976.91443380529,62198.56959441725,225093.22436869267,4.628575081549143,33310.18730620273,44263.48935783427,44275.305008967465,103983.24552504146,58700.45807675519,75521.20841884134,75843.2873844362,171378.58221974003,59014.86528518933,76058.22049323349,76395.23818679142,173947.96508835527,58643.60154973802,75441.99018299613,75753.9143250991,171000.01152547327,58597.06723078873,75325.86635345026,75647.38231331401,170935.0453645835,33777.82826312244,28130.776750055964,28146.767665529977,37121.40606471148,33738.91358538033,27120.663810765105,27206.66668182021,35792.92640431127,9459.085981613056,6714.830322409678,6764.134131587953,9531.959866185121,7519.859188291258,9879.31231094207,9827.244822425337,29824.329468969318,14942.283161829408,20302.77099738503,20315.584916760185,126338.16085157898,12.719948034159227,6.394651524431621,5.808375568137648,26.72040274594875,0.6352606976586402,0.5351101349165042,0.14574434878723433,1.740527879584335,1.3804054500888365,57174.69349651579,23588.904220808032,58188.03843918257,58203.360206427256
