-2.940000000000000000e+02 -2.820000000000000000e+02 -2.700000000000000000e+02 -2.580000000000000000e+02 -2.460000000000000000e+02 -2.340000000000000000e+02 -2.220000000000000000e+02 -2.100000000000000000e+02 -1.980000000000000000e+02 -1.860000000000000000e+02 -1.740000000000000000e+02 -1.620000000000000000e+02 -1.500000000000000000e+02 -1.380000000000000000e+02 -1.260000000000000000e+02 -1.140000000000000000e+02 -1.020000000000000000e+02 -9.000000000000000000e+01 -7.800000000000000000e+01 -6.600000000000000000e+01 -5.400000000000000000e+01 -4.200000000000000000e+01 -3.000000000000000000e+01 -1.800000000000000000e+01 -6.000000000000000000e+00 6.000000000000000000e+00 1.800000000000000000e+01 3.000000000000000000e+01 4.200000000000000000e+01 5.400000000000000000e+01 6.600000000000000000e+01 7.800000000000000000e+01 9.000000000000000000e+01 1.020000000000000000e+02 1.140000000000000000e+02 1.260000000000000000e+02 1.380000000000000000e+02 1.500000000000000000e+02 1.620000000000000000e+02 1.740000000000000000e+02 1.860000000000000000e+02 1.980000000000000000e+02 2.100000000000000000e+02 2.220000000000000000e+02 2.340000000000000000e+02 2.460000000000000000e+02 2.580000000000000000e+02 2.700000000000000000e+02 2.820000000000000000e+02 2.940000000000000000e+02
-2.940000000000000000e+02 -2.820000000000000000e+02 -2.700000000000000000e+02 -2.580000000000000000e+02 -2.460000000000000000e+02 -2.340000000000000000e+02 -2.220000000000000000e+02 -2.100000000000000000e+02 -1.980000000000000000e+02 -1.860000000000000000e+02 -1.740000000000000000e+02 -1.620000000000000000e+02 -1.500000000000000000e+02 -1.380000000000000000e+02 -1.260000000000000000e+02 -1.140000000000000000e+02 -1.020000000000000000e+02 -9.000000000000000000e+01 -7.800000000000000000e+01 -6.600000000000000000e+01 -5.400000000000000000e+01 -4.200000000000000000e+01 -3.000000000000000000e+01 -1.800000000000000000e+01 -6.000000000000000000e+00 6.000000000000000000e+00 1.800000000000000000e+01 3.000000000000000000e+01 4.200000000000000000e+01 5.400000000000000000e+01 6.600000000000000000e+01 7.800000000000000000e+01 9.000000000000000000e+01 1.020000000000000000e+02 1.140000000000000000e+02 1.260000000000000000e+02 1.380000000000000000e+02 1.500000000000000000e+02 1.620000000000000000e+02 1.740000000000000000e+02 1.860000000000000000e+02 1.980000000000000000e+02 2.100000000000000000e+02 2.220000000000000000e+02 2.340000000000000000e+02 2.460000000000000000e+02 2.580000000000000000e+02 2.700000000000000000e+02 2.820000000000000000e+02 2.940000000000000000e+02
5.496996056564968318e-08 7.558369577776831272e-08 6.184120563635590185e-08 6.184120563635590185e-08 6.871245070706212052e-08 1.030686760605931742e-07 6.871245070706212052e-08 1.099399211312993664e-07 1.442961464848304465e-07 1.511673915555366254e-07 2.267510873333049646e-07 1.649098816969490628e-07 1.923948619797739110e-07 2.542360676161298658e-07 2.473648225454236074e-07 2.611073126868360183e-07 3.023347831110732509e-07 2.130085971918925538e-07 2.542360676161298658e-07 2.267510873333049646e-07 1.855236169090677055e-07 1.649098816969490628e-07 2.130085971918925538e-07 1.923948619797739110e-07 1.923948619797739110e-07 2.130085971918925538e-07 1.580386366262428838e-07 2.679785577575422237e-07 2.611073126868360183e-07 2.885922929696608929e-07 1.717811267676552947e-07 3.435622535353105894e-07 3.366910084646043310e-07 2.404935774747174020e-07 2.130085971918925538e-07 1.855236169090677055e-07 2.061373521211863483e-07 1.099399211312993664e-07 1.580386366262428838e-07 1.374249014141242410e-07 1.786523718383615001e-07 8.245494084847453139e-08 1.030686760605931742e-07 8.245494084847453139e-08 1.030686760605931742e-07 6.871245070706212052e-08 4.809871549494347774e-08 4.122747042423726569e-08 6.871245070706212052e-08 4.122747042423726569e-08
7.558369577776831272e-08 6.184120563635590185e-08 5.496996056564968318e-08 8.245494084847453139e-08 6.184120563635590185e-08 1.099399211312993664e-07 1.305536563434180091e-07 1.580386366262428838e-07 1.855236169090677055e-07 1.168111662020055983e-07 1.923948619797739110e-07 2.061373521211863483e-07 1.374249014141242410e-07 2.885922929696608929e-07 2.473648225454236074e-07 1.992661070504800899e-07 2.679785577575422237e-07 2.404935774747174020e-07 1.855236169090677055e-07 2.061373521211863483e-07 1.786523718383615001e-07 1.649098816969490628e-07 1.855236169090677055e-07 1.992661070504800899e-07 2.130085971918925538e-07 1.992661070504800899e-07 1.580386366262428838e-07 1.511673915555366254e-07 2.473648225454236074e-07 1.442961464848304465e-07 1.511673915555366254e-07 2.130085971918925538e-07 1.717811267676552947e-07 2.679785577575422237e-07 2.611073126868360183e-07 3.298197633938981255e-07 2.061373521211863483e-07 2.473648225454236074e-07 2.404935774747174020e-07 2.198798422625987327e-07 1.649098816969490628e-07 1.236824112727118037e-07 1.786523718383615001e-07 1.305536563434180091e-07 1.030686760605931742e-07 6.871245070706212052e-08 6.871245070706212052e-08 6.871245070706212052e-08 6.184120563635590185e-08 5.496996056564968318e-08
4.809871549494347774e-08 8.245494084847453139e-08 6.871245070706212052e-08 6.871245070706212052e-08 1.168111662020055983e-07 1.580386366262428838e-07 8.245494084847453139e-08 1.099399211312993664e-07 1.717811267676552947e-07 2.542360676161298658e-07 2.061373521211863483e-07 3.092060281817795092e-07 2.267510873333049646e-07 2.473648225454236074e-07 2.198798422625987327e-07 1.649098816969490628e-07 1.923948619797739110e-07 2.542360676161298658e-07 1.855236169090677055e-07 2.267510873333049646e-07 2.130085971918925538e-07 1.855236169090677055e-07 2.130085971918925538e-07 2.473648225454236074e-07 1.786523718383615001e-07 2.267510873333049646e-07 2.130085971918925538e-07 2.061373521211863483e-07 2.198798422625987327e-07 1.992661070504800899e-07 2.404935774747174020e-07 2.404935774747174020e-07 1.786523718383615001e-07 1.099399211312993664e-07 1.580386366262428838e-07 1.855236169090677055e-07 2.817210478989546346e-07 2.954635380403670984e-07 2.130085971918925538e-07 2.336223324040111965e-07 1.923948619797739110e-07 1.374249014141242410e-07 1.649098816969490628e-07 1.168111662020055983e-07 8.932618591918075005e-08 1.305536563434180091e-07 9.619743098988695549e-08 5.496996056564968318e-08 2.748498028282484159e-08 6.871245070706212052e-08
6.871245070706212052e-08 6.184120563635590185e-08 6.184120563635590185e-08 1.030686760605931742e-07 1.168111662020055983e-07 1.305536563434180091e-07 1.305536563434180091e-07 1.511673915555366254e-07 1.992661070504800899e-07 2.679785577575422237e-07 2.061373521211863483e-07 3.023347831110732509e-07 1.992661070504800899e-07 1.580386366262428838e-07 2.748498028282484821e-07 1.923948619797739110e-07 2.954635380403670984e-07 2.611073126868360183e-07 2.954635380403670984e-07 2.198798422625987327e-07 3.504334986060167948e-07 3.298197633938981255e-07 2.542360676161298658e-07 3.435622535353105894e-07 2.336223324040111965e-07 3.435622535353105894e-07 3.160772732524857676e-07 3.160772732524857676e-07 2.679785577575422237e-07 2.954635380403670984e-07 2.473648225454236074e-07 2.679785577575422237e-07 2.542360676161298658e-07 2.130085971918925538e-07 2.473648225454236074e-07 1.855236169090677055e-07 1.511673915555366254e-07 2.954635380403670984e-07 2.542360676161298658e-07 2.542360676161298658e-07 3.504334986060167948e-07 1.923948619797739110e-07 1.786523718383615001e-07 1.511673915555366254e-07 9.619743098988695549e-08 9.619743098988695549e-08 1.374249014141242410e-07 1.168111662020055983e-07 6.871245070706212052e-08 2.748498028282484159e-08
5.496996056564968318e-08 6.871245070706212052e-08 1.099399211312993664e-07 9.619743098988695549e-08 1.099399211312993664e-07 1.305536563434180091e-07 1.305536563434180091e-07 2.473648225454236074e-07 2.679785577575422237e-07 1.992661070504800899e-07 2.130085971918925538e-07 1.305536563434180091e-07 1.992661070504800899e-07 1.923948619797739110e-07 2.404935774747174020e-07 2.611073126868360183e-07 2.748498028282484821e-07 3.023347831110732509e-07 3.023347831110732509e-07 2.954635380403670984e-07 3.298197633938981255e-07 3.160772732524857676e-07 3.847897239595478220e-07 3.573047436767230002e-07 3.573047436767230002e-07 3.504334986060167948e-07 3.435622535353105894e-07 4.122747042423726966e-07 3.504334986060167948e-07 3.504334986060167948e-07 3.229485183231919201e-07 3.160772732524857676e-07 2.954635380403670984e-07 3.229485183231919201e-07 2.542360676161298658e-07 1.855236169090677055e-07 1.923948619797739110e-07 2.061373521211863483e-07 1.786523718383615001e-07 3.092060281817795092e-07 3.710472338181354111e-07 2.748498028282484821e-07 2.267510873333049646e-07 2.198798422625987327e-07 1.649098816969490628e-07 1.374249014141242410e-07 8.245494084847453139e-08 7.558369577776831272e-08 8.932618591918075005e-08 2.748498028282484159e-08
4.122747042423726569e-08 8.932618591918075005e-08 1.374249014141242410e-07 1.442961464848304465e-07 1.923948619797739110e-07 1.649098816969490628e-07 2.061373521211863483e-07 1.992661070504800899e-07 2.954635380403670984e-07 1.855236169090677055e-07 1.580386366262428838e-07 1.992661070504800899e-07 2.267510873333049646e-07 2.679785577575422237e-07 2.748498028282484821e-07 3.092060281817795092e-07 3.023347831110732509e-07 3.573047436767230002e-07 3.641759887474292057e-07 3.916609690302540274e-07 4.947296450908472148e-07 4.672446648080223930e-07 4.878584000201410623e-07 5.222146253736720365e-07 5.084721352322597315e-07 4.328884394544913129e-07 5.290858704443782949e-07 5.428283605857905999e-07 4.947296450908472148e-07 4.947296450908472148e-07 4.397596845251974654e-07 3.641759887474292057e-07 3.229485183231919201e-07 2.954635380403670984e-07 2.611073126868360183e-07 2.473648225454236074e-07 1.855236169090677055e-07 1.855236169090677055e-07 2.130085971918925538e-07 1.786523718383615001e-07 1.992661070504800899e-07 2.198798422625987327e-07 2.611073126868360183e-07 1.717811267676552947e-07 1.992661070504800899e-07 1.855236169090677055e-07 1.305536563434180091e-07 1.305536563434180091e-07 9.619743098988695549e-08 6.871245070706212052e-08
1.030686760605931742e-07 1.511673915555366254e-07 1.030686760605931742e-07 1.374249014141242410e-07 2.061373521211863483e-07 2.130085971918925538e-07 1.786523718383615001e-07 3.366910084646043310e-07 2.542360676161298658e-07 1.649098816969490628e-07 1.992661070504800899e-07 2.061373521211863483e-07 2.542360676161298658e-07 2.336223324040111965e-07 3.641759887474292057e-07 3.435622535353105894e-07 3.573047436767230002e-07 3.916609690302540274e-07 4.466309295959037238e-07 6.802532619999149203e-07 5.634420957979092691e-07 6.871245070706211787e-07 7.558369577776832330e-07 7.077382422827397421e-07 7.420944676362708222e-07 7.489657127069770805e-07 6.527682817170900986e-07 7.077382422827397421e-07 6.321545465049715352e-07 6.321545465049715352e-07 5.977983211514403492e-07 5.222146253736720365e-07 4.466309295959037238e-07 3.985322141009601799e-07 3.710472338181354111e-07 3.160772732524857676e-07 3.366910084646043310e-07 2.542360676161298658e-07 2.267510873333049646e-07 1.580386366262428838e-07 2.336223324040111965e-07 1.717811267676552947e-07 2.817210478989546346e-07 2.817210478989546346e-07 1.992661070504800899e-07 1.649098816969490628e-07 1.236824112727118037e-07 1.305536563434180091e-07 6.871245070706212052e-08 9.619743098988695549e-08
7.558369577776831272e-08 6.871245070706212052e-08 1.511673915555366254e-07 1.580386366262428838e-07 2.542360676161298658e-07 2.130085971918925538e-07 2.885922929696608929e-07 1.923948619797739110e-07 2.404935774747174020e-07 2.267510873333049646e-07 2.679785577575422237e-07 2.198798422625987327e-07 2.748498028282484821e-07 2.748498028282484821e-07 4.809871549494348039e-07 4.809871549494348039e-07 4.878584000201410623e-07 7.764506929898019023e-07 7.627082028483894914e-07 6.802532619999149203e-07 8.932618591918074476e-07 8.451631436968639566e-07 9.963305352524005821e-07 9.276180845453385277e-07 1.174982907090762029e-06 8.382918986261578041e-07 9.963305352524005821e-07 8.589056338382762616e-07 9.138755944039261168e-07 7.901931831312143132e-07 6.390257915756776877e-07 6.802532619999149203e-07 7.764506929898019023e-07 5.359571155150844474e-07 5.016008901615533673e-07 3.985322141009601799e-07 3.847897239595478220e-07 2.817210478989546346e-07 3.023347831110732509e-07 3.366910084646043310e-07 1.580386366262428838e-07 1.923948619797739110e-07 2.061373521211863483e-07 3.229485183231919201e-07 1.649098816969490628e-07 1.992661070504800899e-07 2.267510873333049646e-07 1.855236169090677055e-07 1.099399211312993664e-07 8.245494084847453139e-08
